2019-11-29 00:42:54,31.74,-7.08,998.35,-0.275,-0.175,-0.084,47.60,-23.22,63.28
2019-11-29 00:42:55,13.73,-1.83,1002.32,-0.931,0.763,-0.923,37.02,-1.79,66.70
2019-11-29 00:42:55,24.11,-9.89,1005.43,-0.443,-0.504,0.999,35.26,-17.86,64.99
2019-11-29 00:42:56,13.55,-6.04,999.51,-0.496,-2.449,0.198,31.73,-14.29,54.73
2019-11-29 00:42:56,25.33,-4.52,994.93,-2.113,-1.854,0.572,31.73,-17.86,47.89
2019-11-29 00:42:57,31.92,-4.64,987.55,0.473,2.167,1.541,38.78,-25.01,54.73
2019-11-29 00:42:57,40.83,-17.33,998.41,-0.626,-0.626,0.618,49.36,-28.58,47.89
2019-11-29 00:42:58,52.80,-33.69,999.08,-0.694,-0.664,0.008,54.65,-19.65,59.86
2019-11-29 00:42:58,50.05,-28.87,996.28,-0.603,-0.900,0.053,35.26,-17.86,51.31
2019-11-29 00:42:59,45.59,-21.97,999.45,1.213,-0.061,-0.267,63.47,-7.15,37.63
2019-11-29 00:42:59,48.03,-29.79,1000.98,0.114,0.381,-0.618,49.36,-17.86,51.31
2019-11-29 00:43:00,88.87,-29.60,998.60,0.359,0.526,0.359,45.84,-42.87,58.15
2019-11-29 00:43:00,42.97,-31.37,1001.34,-1.503,-0.435,1.083,31.73,-21.44,64.99
2019-11-29 00:43:01,47.42,-30.82,998.17,0.305,0.366,-0.648,63.47,-32.15,41.05
2019-11-29 00:43:01,46.33,-24.48,1001.83,-0.298,0.343,-0.252,45.84,-42.87,61.57
2019-11-29 00:43:02,44.86,-36.13,996.52,-0.870,-0.130,-0.351,42.31,-17.86,54.73
2019-11-29 00:43:02,45.10,-30.88,996.64,0.198,-0.275,-0.359,49.36,-21.44,75.25
2019-11-29 00:43:03,51.39,-39.12,997.19,-0.275,0.107,-0.450,47.60,-16.08,59.86
2019-11-29 00:43:03,44.07,-48.58,999.39,0.809,-0.626,-1.610,40.55,-23.22,56.44
2019-11-29 00:43:04,104.92,-26.73,1018.37,1.709,2.632,-16.823,58.18,-19.65,59.86
2019-11-29 00:43:04,41.50,-35.71,1001.77,0.130,-0.206,-0.282,47.60,-12.50,53.02
2019-11-29 00:43:05,35.46,-40.16,1008.97,3.983,1.450,0.191,56.41,-28.58,68.41
2019-11-29 00:43:05,43.52,-31.86,995.91,0.771,0.534,-0.862,65.23,-8.93,46.18
2019-11-29 00:43:06,48.71,-41.75,999.69,0.153,-0.320,-0.107,47.60,-26.80,46.18
2019-11-29 00:43:06,43.15,-35.83,1004.94,1.228,2.342,0.504,52.89,-25.01,58.15
2019-11-29 00:43:07,44.56,-38.57,995.48,0.465,0.885,0.458,49.36,-21.44,54.73
2019-11-29 00:43:07,-6.47,-12.45,1004.27,-1.244,-1.907,2.083,58.18,-23.22,53.02
2019-11-29 00:43:08,38.94,-29.42,998.72,0.122,0.099,0.008,51.13,-19.65,59.86
2019-11-29 00:43:08,50.05,-47.00,1014.65,-3.204,0.412,0.740,42.31,-39.30,47.89
2019-11-29 00:43:09,34.36,-37.78,1001.22,-0.206,0.885,-0.526,52.89,-17.86,54.73
2019-11-29 00:43:09,57.37,-44.80,1004.21,2.304,1.305,1.564,56.41,-28.58,54.73
2019-11-29 00:43:10,34.79,-28.99,999.94,-0.107,-0.320,-0.542,45.84,-28.58,61.57
2019-11-29 00:43:10,37.29,-30.03,1000.06,0.183,0.488,0.191,51.13,-37.51,70.12
2019-11-29 00:43:11,26.98,-42.54,999.76,-0.572,1.633,-0.381,61.70,-23.22,63.28
2019-11-29 00:43:11,28.63,-45.65,999.15,-0.481,0.938,0.626,52.89,-3.57,58.15
2019-11-29 00:43:12,53.83,-36.13,1005.98,0.359,-0.542,-0.450,70.52,-10.72,54.73
2019-11-29 00:43:12,31.31,-37.48,996.52,0.206,0.298,0.168,54.65,-26.80,63.28
2019-11-29 00:43:13,20.57,-27.77,992.43,0.961,0.313,-0.420,58.18,-5.36,59.86
2019-11-29 00:43:13,37.41,-34.67,994.63,1.724,1.541,0.008,51.13,-26.80,56.44
2019-11-29 00:43:14,37.11,-24.41,996.28,-2.029,-1.236,0.481,42.31,-17.86,41.05
2019-11-29 00:43:14,29.85,-29.91,996.77,-0.748,0.908,0.954,38.78,-3.57,68.41
2019-11-29 00:43:15,22.03,-26.61,997.62,-0.862,0.084,0.511,29.97,-8.93,76.96
2019-11-29 00:43:15,29.36,-25.39,994.69,-0.237,0.252,0.336,44.07,-19.65,59.86
2019-11-29 00:43:16,26.98,-25.09,997.99,0.198,-0.595,-0.748,56.41,-21.44,71.83
2019-11-29 00:43:16,31.74,-26.18,1002.32,0.061,0.328,-0.175,51.13,-12.50,49.60
2019-11-29 00:43:17,34.00,-20.63,1003.17,0.328,-0.465,-0.259,45.84,-25.01,58.15
2019-11-29 00:43:17,30.33,-26.61,1005.43,0.549,0.145,0.427,51.13,-5.36,59.86
2019-11-29 00:43:18,28.50,-32.78,1004.64,0.603,-1.526,-1.228,47.60,-19.65,56.44
2019-11-29 00:43:18,40.04,-16.60,999.15,0.656,0.549,0.877,40.55,-23.22,59.86
2019-11-29 00:43:19,31.01,-40.95,1000.79,1.274,0.893,0.946,54.65,-16.08,53.02
2019-11-29 00:43:19,37.29,-31.25,996.89,3.128,-1.312,-3.960,63.47,-10.72,51.31
2019-11-29 00:43:20,20.32,-14.83,1002.99,0.168,0.534,0.114,29.97,-16.08,66.70
2019-11-29 00:43:20,73.00,48.03,997.38,7.492,-5.997,-3.448,40.55,-8.93,53.02
2019-11-29 00:43:21,17.40,9.64,993.53,1.038,-0.175,0.183,33.50,-26.80,53.02
2019-11-29 00:43:21,19.65,-11.29,1001.34,0.015,0.206,0.107,38.78,-21.44,51.31
2019-11-29 00:43:22,21.91,-17.21,996.95,-0.320,0.290,0.198,44.07,-1.79,59.86
2019-11-29 00:43:22,25.33,-14.83,997.25,0.145,0.137,-0.053,35.26,-7.15,54.73
2019-11-29 00:43:23,23.50,-16.30,999.33,-0.092,0.038,0.084,29.97,-8.93,53.02
2019-11-29 00:43:23,23.01,-15.93,998.84,0.267,0.435,-0.053,42.31,-3.57,54.73
2019-11-29 00:43:24,21.67,-17.40,997.62,-0.153,0.099,0.175,47.60,-16.08,53.02
2019-11-29 00:43:24,20.32,-17.94,999.82,-0.679,0.252,0.099,31.73,-7.15,64.99
2019-11-29 00:43:25,23.13,-22.58,1000.18,-0.114,0.351,0.221,54.65,-12.50,66.70
2019-11-29 00:43:25,21.67,-17.46,1006.04,-0.191,0.092,-0.267,47.60,-16.08,70.12
2019-11-29 00:43:26,25.15,-21.30,1004.21,0.153,0.175,-0.031,37.02,-12.50,73.54
2019-11-29 00:43:27,24.41,-16.30,998.66,0.450,-0.053,-0.114,31.73,-21.44,61.57
2019-11-29 00:43:27,24.84,-20.26,999.51,0.000,-0.206,0.168,49.36,-3.57,54.73
2019-11-29 00:43:28,24.05,-17.70,998.41,0.000,0.168,0.175,44.07,-19.65,46.18
2019-11-29 00:43:28,28.87,-20.08,1000.31,-0.351,0.336,0.412,37.02,-5.36,53.02
2019-11-29 00:43:29,25.09,-13.67,998.54,0.252,0.610,0.008,33.50,-12.50,56.44
2019-11-29 00:43:29,23.50,-18.25,1004.70,0.221,0.038,0.000,42.31,-14.29,68.41
2019-11-29 00:43:30,24.78,-14.65,997.13,0.061,0.237,0.137,37.02,5.36,66.70
2019-11-29 00:43:30,16.72,2.01,999.45,-1.526,-0.885,-0.122,37.02,-8.93,53.02
2019-11-29 00:43:31,26.31,-3.17,983.89,-0.900,-0.526,-0.664,42.31,-14.29,58.15
2019-11-29 00:43:31,-1.59,5.43,997.38,-0.923,-0.916,-0.549,35.26,7.15,64.99
2019-11-29 00:43:32,12.27,-17.58,1014.77,2.228,-0.595,1.183,47.60,-12.50,53.02
2019-11-29 00:43:32,22.95,-5.68,1000.43,0.725,-1.038,0.114,44.07,-8.93,56.44
2019-11-29 00:43:33,39.43,-8.61,1000.85,-0.542,0.160,-0.191,51.13,-8.93,53.02
2019-11-29 00:43:33,40.16,-8.97,999.76,-0.122,0.137,0.191,35.26,-14.29,47.89
2019-11-29 00:43:34,26.43,-4.03,1000.24,0.587,0.534,0.259,42.31,-10.72,54.73
2019-11-29 00:43:34,33.94,-20.75,1001.04,-0.191,-0.671,0.107,56.41,-21.44,61.57
2019-11-29 00:43:35,29.72,-16.60,1003.85,0.275,0.587,-0.313,40.55,-19.65,59.86
